PENGHASILAN,TANGGUNGAN,USIA,BESAR PINJAMAN,TENOR,DP PRESENTASE,PEKERJAAN_Dokter,PEKERJAAN_Guru,PEKERJAAN_Karyawan Swasta,PEKERJAAN_Mahasiswa,PEKERJAAN_Nelayan,PEKERJAAN_PNS,PEKERJAAN_Pedagang,PEKERJAAN_Perawat,PEKERJAAN_Petani,PEKERJAAN_Swasta,PEKERJAAN_TNI/Polri,PEKERJAAN_Wiraswasta,JAMINAN_BPKB Mobil,JAMINAN_BPKB Motor,JAMINAN_Emas,JAMINAN_Sertifikat Rumah,JAMINAN_Sertifikat Tanah,JENIS KREDIT_Kredit Mobil,JENIS KREDIT_Kredit Motor,JENIS KREDIT_Kredit Rumah,JENIS KREDIT_Kredit Usaha,JENIS KREDIT_Multiguna,STATUS KEPEMILIKAN RUMAH_Keluarga,STATUS KEPEMILIKAN RUMAH_Kontrak,STATUS KEPEMILIKAN RUMAH_Kost,STATUS KEPEMILIKAN RUMAH_Milik,STATUS KEPEMILIKAN RUMAH_Milik Sendiri,STATUS KEPEMILIKAN RUMAH_Sewa,STATUS KEPEMILIKAN RUMAH_Tinggal dengan Orang Tua,RIWAYAT KREDIT_Baik,RIWAYAT KREDIT_Buruk,RIWAYAT KREDIT_Cukup,RIWAYAT KREDIT_Tidak Ada,target
-0.899461729697536,-0.7519700403244961,-0.451889724401798,-0.7951026576855661,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.8134148861486652,-0.7519700403244961,-0.1500373435858057,-0.7836665024464888,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0.5546034374183647,-0.7519700403244961,0.6549023385901737,0.32240290014273115,-0.5487913223725936,0.5311158730285508,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0
-0.6413211990509234,-0.05878593149116592,0.15181503723018658,-0.7607941919683344,-0.5487913223725936,0.2508689021141695,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0.8738443975549713,-0.7519700403244961,1.459842020766153,0.812990401419351,0.23559223435187077,-0.8701189815433558,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1.634949093164374,-0.05878593149116592,-0.2506548038578031,-0.7457874746489782,-0.5487913223725936,1.3718567857716948,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1.2470143564173972,-0.7519700403244961,-0.451889724401798,0.049676191806164734,-1.7253666574592903,-1.6174442373150393,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
2.5997765746232124,-0.7519700403244961,-0.3512722641298005,-0.4062733795569409,0.23559223435187077,1.1850254718287738,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
1.61293314777396,-0.7519700403244961,1.8623118618541428,-0.462096947157019,-1.3331748790970581,1.7455194136575365,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.02193479429807561,-0.7519700403244961,1.7616944015821452,1.7887922293589074,0.23559223435187077,-1.524028580343579,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
0.04705354934004343,-0.05878593149116592,-0.04941988331380827,-0.7150495710120256,0.23559223435187077,0.2508689021141695,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0.5346523294503116,-0.05878593149116592,0.15181503723018658,-0.6121241738603307,0.23559223435187077,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0.18606652743542174,0.6343981773421643,0.6549023385901737,1.8389244799427062,-1.7253666574592903,1.4652724427431552,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
-1.0995103153274348,-0.7519700403244961,1.9629293221261401,1.0761825012292177,1.0199757910763352,-0.029378068800211817,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
-0.3092285691846693,-0.05878593149116592,0.252432497502184,0.12277120141990394,1.8043593478007995,-0.5898720106289744,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1.3695341623641397,-0.7519700403244961,-0.04941988331380827,-0.5330131862192301,-1.7253666574592903,1.838935070628997,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
0.47381462965595345,-1.4451541491578264,1.8623118618541428,-0.3616631680195723,1.0199757910763352,0.15745324514270906,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.9855085732464068,-0.7519700403244961,-0.8543595654897876,-0.8179749681637205,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0
-0.21108698130656914,-0.05878593149116592,0.3530499577741814,-0.7150495710120256,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.7560503237827513,-0.7519700403244961,-0.954977025761785,-0.8179749681637205,-0.5487913223725936,-0.2162093827431327,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.33590280386200744,-0.7519700403244961,1.7616944015821452,-0.9179601526757591,-1.7253666574592903,-0.12279372577167226,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1.961398771030693,-1.4451541491578264,2.164164242670135,2.1129324264953273,-0.5487913223725936,-0.496456353657514,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
2.038860434175881,-1.4451541491578264,-1.1562119463057798,-0.21721200476004035,-1.7253666574592903,1.2784411288002344,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.010311013025870475,0.6343981773421643,1.1579896399501608,-0.6349964843384851,-0.5487913223725936,0.7179471869714718,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.249240427786825,-0.7519700403244961,0.7555197988621711,2.147582284318756,-0.5487913223725936,-0.5898720106289744,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
0.2478295176207421,-0.05878593149116592,0.6549023385901737,-0.6693049500557168,-0.5487913223725936,1.1850254718287738,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.38318066840431086,0.6343981773421643,-0.04941988331380827,-0.7493580367292572,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.9479548624935613,0.6343981773421643,-1.1562119463057798,1.7079283078427612,1.8043593478007995,-0.30962503971459315,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
-1.1219019986013457,1.3275822861754945,-1.7599167079377644,-0.8065771240446942,1.8043593478007995,-0.029378068800211817,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
-1.0715554167952777,0.6343981773421643,0.3530499577741814,-0.8751557443591065,1.0199757910763352,-0.6832876676004349,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
-0.7560503237827513,-0.05878593149116592,-0.04941988331380827,-0.7722303472074117,0.23559223435187077,-0.2162093827431327,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.6739295108822035,2.020766395008825,1.9629293221261401,0.9390052244564142,1.8043593478007995,0.2508689021141695,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
0.7354282977310103,-0.05878593149116592,-0.04941988331380827,-0.577815708143099,0.23559223435187077,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.4731073533566752,-1.4451541491578264,-1.7599167079377644,-0.8980280548372609,1.0199757910763352,-0.6832876676004349,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
0.4325568891111409,0.6343981773421643,-1.3574468668497748,-0.7698567846236964,0.23559223435187077,-1.6174442373150393,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
-0.15372241894065525,0.6343981773421643,0.6549023385901737,-0.6921772605338712,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0.7249477921867579,-1.4451541491578264,1.0573721796781634,0.8322892793422614,1.8043593478007995,0.6245315300000113,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
0.2951902739556643,2.020766395008825,1.0573721796781634,0.7886667856605815,0.23559223435187077,1.6521037566860761,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
0.2567411023842868,2.020766395008825,1.5604594810381505,1.8619331894443971,0.23559223435187077,-0.2162093827431327,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
-0.9764905772196734,2.020766395008825,0.15181503723018658,-0.7027573738086825,-1.3331748790970581,-1.524028580343579,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1.2991412474164914,-0.05878593149116592,1.0573721796781634,0.4325892723618895,1.8043593478007995,0.15745324514270906,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
2.0368759071408324,2.020766395008825,0.05119757695818915,-0.6382097123121638,1.0199757910763352,0.34428455908562994,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0
0.905542907427128,-1.4451541491578264,0.4536674180461788,-0.06577242432085785,-1.3331748790970581,0.34428455908562994,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
0.9941571019646853,2.020766395008825,-1.7599167079377644,-0.12574811680358772,0.23559223435187077,1.0916098148573135,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
-0.610605057309283,-0.7519700403244961,0.5542848783181763,0.44709717889818285,1.0199757910763352,-2.0845225221723416,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
1.503537493228103,2.020766395008825,0.7555197988621711,0.7380073511925715,0.23559223435187077,-1.337197266400658,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
-1.0715554167952777,-1.4451541491578264,-0.954977025761785,-0.8408472786418749,1.0199757910763352,-1.1503659524577372,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0.8207532082625062,2.020766395008825,0.05119757695818915,2.0982066955101955,1.0199757910763352,-0.029378068800211817,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
-0.8420971673316221,-0.7519700403244961,-0.2506548038578031,-0.7836665024464888,0.23559223435187077,-0.6832876676004349,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
-0.06767557539178438,0.6343981773421643,0.956754719406166,-0.6578687948166395,-0.5487913223725936,0.7179471869714718,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.3345444002530573,0.6343981773421643,-1.1562119463057798,0.21090804878573852,-1.7253666574592903,0.34428455908562994,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,1
0.1904649552548282,0.6343981773421643,0.5542848783181763,-0.6807411052947939,-0.5487913223725936,1.1850254718287738,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.1704418942878245,0.6343981773421643,0.8561372591341685,0.09605143667082201,1.8043593478007995,-1.8976912082294206,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
-1.2149668227100625,0.6343981773421643,1.2586071002221582,-0.8865918995981837,1.0199757910763352,-1.1503659524577372,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0.41488430156026196,-0.7519700403244961,-0.954977025761785,1.2845567518030414,-0.5487913223725936,-0.8701189815433558,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
0.8115645526627341,2.020766395008825,2.164164242670135,-0.8847618402922056,1.0199757910763352,1.5586880997146157,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
-0.7847326049657082,-0.7519700403244961,-0.1500373435858057,-0.7836665024464888,0.23559223435187077,-0.6832876676004349,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
2.298017178044806,0.6343981773421643,-1.5586817873937695,1.1365780492792399,1.0199757910763352,-0.7767033245718954,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.8395582118013067,-1.4451541491578264,0.05119757695818915,0.8803904916279107,1.0199757910763352,0.06403758817124862,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0.960536018784835,-1.4451541491578264,-1.2568294065777772,-0.778092348840634,0.23559223435187077,0.5311158730285508,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
2.1651152467782686,1.3275822861754945,-1.659299247665767,0.4020990072304838,1.8043593478007995,1.4652724427431552,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
-1.1289199791611917,-1.4451541491578264,-1.2568294065777772,-0.8294111234027977,1.0199757910763352,-1.1503659524577372,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0.5346523294503116,0.6343981773421643,1.1579896399501608,-0.6121241738603307,-0.5487913223725936,1.1850254718287738,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.197736229112213,-0.7519700403244961,-1.7599167079377644,0.817765487986341,0.23559223435187077,-0.5898720106289744,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
-1.1576022603441487,0.6343981773421643,0.956754719406166,-0.8865918995981837,1.0199757910763352,-1.1503659524577372,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0.13869745323895652,-0.05878593149116592,-0.1500373435858057,1.4305568164919986,1.8043593478007995,1.3718567857716948,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0.01837126815708648,-0.05878593149116592,-0.1500373435858057,-0.7264857262511027,0.23559223435187077,0.2508689021141695,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.09635785657474133,0.6343981773421643,0.8561372591341685,-0.6693049500557168,-0.5487913223725936,0.7179471869714718,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
0.33684927961422645,1.3275822861754945,-1.659299247665767,0.5668955366703885,-1.3331748790970581,-1.0569502954862766,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
-0.8420971673316221,-0.7519700403244961,-0.8543595654897876,-0.8408472786418749,0.23559223435187077,-0.2162093827431327,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.8134148861486652,-0.7519700403244961,-0.8543595654897876,-0.8408472786418749,0.23559223435187077,-0.2162093827431327,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-1.0428731356123209,-0.7519700403244961,-0.954977025761785,-0.8179749681637205,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.9855085732464068,-0.7519700403244961,-0.7537421052177902,-0.8179749681637205,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
-1.0715554167952777,1.3275822861754945,0.8561372591341685,-0.8637195891200293,1.0199757910763352,-1.1503659524577372,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0.4486054859014408,0.6343981773421643,0.3530499577741814,-0.6921772605338712,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.0428731356123209,0.6343981773421643,0.15181503723018658,-0.8751557443591065,1.0199757910763352,-0.6832876676004349,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
-0.8707794485145791,-0.7519700403244961,-0.3512722641298005,-0.7951026576855661,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
0.305194079986656,-0.7519700403244961,-0.2506548038578031,-0.6578687948166395,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0.8902205459963806,-1.4451541491578264,0.7555197988621711,0.15891879531421826,-1.3331748790970581,0.5311158730285508,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1.8695440523650853,-0.05878593149116592,-0.7537421052177902,1.3575098730387294,1.0199757910763352,-0.2162093827431327,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
-1.2771439850356647,-1.4451541491578264,0.8561372591341685,0.2779801043174206,1.0199757910763352,-1.8976912082294206,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0.3625586423525699,-0.05878593149116592,0.15181503723018658,-0.6349964843384851,0.23559223435187077,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-0.9937639074164856,0.6343981773421643,-0.8543595654897876,1.7057661197163296,-0.5487913223725936,0.9981941578858531,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1
-0.5862044670613179,1.3275822861754945,-1.4580643271217721,0.6977972918726798,0.23559223435187077,1.2784411288002344,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
-0.1824047001236122,0.6343981773421643,0.5542848783181763,-0.7493580367292572,0.23559223435187077,0.2508689021141695,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
-0.8420971673316221,-0.7519700403244961,-0.3512722641298005,-0.7951026576855661,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.2888357540863987,0.6343981773421643,1.7616944015821452,-0.7360561299437007,1.8043593478007995,-0.9635346385148162,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
-0.7847326049657082,-0.05878593149116592,-0.451889724401798,-0.7951026576855661,-0.5487913223725936,0.2508689021141695,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
1.885751548993139,-0.7519700403244961,-0.1500373435858057,1.8129922660241635,-1.7253666574592903,1.5586880997146157,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
-0.9443985464496865,-0.05878593149116592,-0.1500373435858057,0.28940357686033763,1.8043593478007995,-1.524028580343579,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
-0.08511124730009209,-0.7519700403244961,0.15181503723018658,1.7674365703524042,1.8043593478007995,-1.524028580343579,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
-1.0428731356123209,-1.4451541491578264,-0.954977025761785,-0.8294111234027977,1.0199757910763352,-1.1503659524577372,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1.0375751919281984,2.020766395008825,-0.04941988331380827,1.8527522097100002,-1.3331748790970581,-0.30962503971459315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
-0.06767557539178438,0.6343981773421643,0.4536674180461788,-0.7493580367292572,0.23559223435187077,0.2508689021141695,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
0.6493814541821394,-0.05878593149116592,0.6549023385901737,-0.6349964843384851,-0.5487913223725936,1.1850254718287738,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
-1.0677205958011164,0.6343981773421643,-0.451889724401798,1.7070486044733055,0.23559223435187077,0.06403758817124862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0.39124092353552686,-0.7519700403244961,-0.2506548038578031,-0.6349964843384851,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.3515435278417605,-0.7519700403244961,-1.1562119463057798,1.979422393059194,-1.7253666574592903,-1.2437816094291976,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
-0.5839566366850095,-0.05878593149116592,0.3530499577741814,-0.7493580367292572,-0.5487913223725936,0.2508689021141695,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
-1.2454575217216048,0.6343981773421643,0.252432497502184,-0.7549392921875155,-1.7253666574592903,1.0916098148573135,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
-0.4979097931361387,-0.05878593149116592,0.6549023385901737,-0.7264857262511027,-0.5487913223725936,0.2508689021141695,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
0.5059700482673547,-0.05878593149116592,0.15181503723018658,-0.577815708143099,-0.5487913223725936,0.7179471869714718,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
0.6109973913890473,2.020766395008825,1.9629293221261401,2.1780255239798185,-1.3331748790970581,0.43770021605709036,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
-1.0715554167952777,-0.7519700403244961,-1.0555944860337825,-0.8294111234027977,0.23559223435187077,-0.6832876676004349,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1.7334793259525032,-1.4451541491578264,1.1579896399501608,1.8121751298600208,0.23559223435187077,-0.496456353657514,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
2.209871651981778,-1.4451541491578264,-0.6531246449457928,0.8029013337781952,-0.5487913223725936,-0.2162093827431327,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1
1.5193698256182833,1.3275822861754945,0.3530499577741814,0.2617687595859562,-0.5487913223725936,-0.30962503971459315,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
